번호,구분,계약명,계약금액,계약일,계약상대자
9517,구매/기타,대학 홍보기념품 구입(자개보석함),2420000,2018-08-30,카드구매
9518,구매/기타,2018 INU 공학페스티벌 행사 관련 통돼지 바베규 구입,6578000,2018-08-30,소래산바베큐
9519,구매/기타,중국학술원 절강공업대 영접행사 소모품 구입,213200,2018-08-30,카드구매
9520,구매/기타,2017학년도 경영대학원 후기 신입생 오리엔테이션 현수막 제작비 지출,30000,2018-08-30,카드구매
9521,구매/기타,융합과학기술원 원장 명함 제작 구입,15000,2018-08-30,카드구매
9522,구매/기타,2018년도 재무회계팀 청렴명함 제작,120000,2018-08-30,카드구매
9523,구매/기타,(생명과학전공)실험실습재료(초파리사육장 외 1종)구입,31800,2018-08-30,카드구매
9524,구매/기타,현수막 제작 비용 지출,189000,2018-08-30,카드구매
9525,구매/기타,연구혁신팀 물품 구매,48000,2018-08-30,카드구매
9526,구매/기타,(전기공학과)실험실습재료 구입(11),1026182,2018-08-29,카드구매
9527,구매/기타,스포츠센터 소모품 구입,820200,2018-08-29,카드구매
9528,구매/기타,평생교육원 일반과정 및 학점은행제 수업에 필요한 물품 구입,400000,2018-08-29,카드구매
9529,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),44380,2018-08-29,카드구매
9530,구매/기타,(신소재공학과) 실헐실습재료 구입 (10),192500,2018-08-29,카드구매
9531,구매/기타,창의인재개발학과 수업용 재료 구입(소모품비),1653500,2018-08-29,카드구매
9532,구매/기타,한국어학당 신규 자체직원 명함 제작 및 구매,12000,2018-08-29,카드구매
9533,구매/기타,문화자치위원회 소모품 구입,311000,2018-08-29,카드구매
9534,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),330000,2018-08-29,카드구매
9535,구매/기타,스포츠센터 소모품(청소용품) 구입,2154100,2018-08-29,사회적협동조합 일원
9536,구매/기타,입시상담실 운영을 위한 생수 구매,135000,2018-08-29,카드구매
9537,구매/기타,무역학부 실험실습비 지출,250800,2018-08-29,카드구매
9538,구매/기타,무역학부 실험실습비 지출,385000,2018-08-28,카드구매
9539,구매/기타,공연예술학과 재료(드라이버 외 3종)구입,29800,2018-08-28,카드구매
9540,구매/기타,(산업경영공학과) 소모품 구입 (11),137500,2018-08-28,카드구매
9541,구매/기타,사무용품 구입,141640,2018-08-28,카드구매
9542,구매/기타,기초교육팀 소모품 구입,37060,2018-08-28,주식회사 아이엔유 코퍼레이션
9543,구매/기타,2018학년도 9월 강좌를 위한 소모품비 지출,248200,2018-08-28,카드구매
9544,구매/기타,평생교육원 수업 지원용 물품 구입,129500,2018-08-28,카드구매
9545,구매/기타,[고교교육기여대학지원사업] 2018 INU 전공 및 진로 페스티벌 간식 구매,10290000,2018-08-28,파리바케뜨송도캠퍼스타운점
9546,구매/기타,"천정고정형 냉,난방기의 부품(PCB)구입",12750000,2018-08-27,에버맥스(주)
9547,구매/기타,(생명공학전공)실험실습재료(Water HPLC 외 1종) 구입,31900,2018-08-27,카드구매
9548,구매/기타,(생명과학전공)실험실습재료(Advantec Syringe filter 외 2종)구입,945010,2018-08-27,카드구매
9549,구매/기타,(기타국비)맞춤형 취업코칭제 운영을 위한 소모품 추가구입비 지출,28617,2018-08-27,카드구매
9550,구매/기타,2018년도 인천학연구원 소모품 구입 의뢰,295570,2018-08-27,카드구매
9551,구매/기타,기초교육팀 수업용 소모품 구입,252000,2018-08-24,주식회사 아이엔유 코퍼레이션
9552,구매/기타,컴퓨터공학부 실습재료(청소용품 외 1종) 구입비 지출,347000,2018-08-24,카드구매
9553,구매/기타,2018-1학기 디자인학부 수용비(투명홀더 외) 사용,238150,2018-08-24,카드구매
9554,구매/기타,제2회 사회공헌 컨퍼런스(2018-1) 개최에 따른 활동용품 구매,1298000,2018-08-24,카드구매
9555,구매/기타,(전자공학과) 2018 INU 창의적 캡스톤디자인 경진대회 참가팀 재료 구입(1차),1115050,2018-08-24,카드구매
9556,구매/기타,신문방송학과 수업용 재료 구입(실험실습비),774000,2018-08-24,카드구매
9557,구매/기타,[고교교육기여대학지원사업]입학사정관 8월 직무교육 운영을 위한 소모품(사무용품) 구입,300000,2018-08-24,카드구매
9558,구매/기타,재무회계팀 프린터 토너 교체,99000,2018-08-24,카드구매
9559,구매/기타,생활원 제2기숙사 청소용품 구매,5797200,2018-08-24,주식회사 아이엔유 코퍼레이션
9560,구매/기타,생활원 제1기숙사 수전 구매(설치),6696000,2018-08-24,주식회사 아이엔유 코퍼레이션
9561,구매/기타,실험용 소모품 구입(유성특수가스),572000,2018-08-23,카드구매
9562,구매/기타,소모품 구입(FE-TEM_Grid),375540,2018-08-23,카드구매
9563,구매/기타,(산업경영공학과) 소모품 구입 (9),447666,2018-08-23,카드구매
9564,구매/기타,(생명과학부)소모품(테이크아웃컵 외 9종) 구입,253710,2018-08-23,카드구매
9565,구매/기타,2017학년도 경영대학원 후기 학위수여식 현수막 제작비 지출,114000,2018-08-23,카드구매
9566,구매/기타,융합과학기술원 복합기 토너 구입,220000,2018-08-23,카드구매
9567,구매/기타,(안전공학과) 실험실습재료 구입(19),185800,2018-08-23,카드구매
9568,구매/기타,창의인재개발학과 명패 구입(소모품비),160000,2018-08-23,카드구매
9569,구매/기타,(기계공학과) 소모품 구입,80750,2018-08-23,카드구매
9570,구매/기타,교무과 학사 운영을 위한 전산 소모품 구입(토너),1963000,2018-08-23,주식회사 아이엔유 코퍼레이션
9571,구매/기타,신임 대학원장 명패 구입,220000,2018-08-23,카드구매
9572,구매/기타,(산업경영공학과) 실험실습재료 구입 (10),155100,2018-08-23,카드구매
9573,구매/기타,컴퓨터공학부 실습재료(케이블외 5종) 구입비 지출,116010,2018-08-23,카드구매
9574,구매/기타,소모품(프린터기 Carriage Transport Belt) 구입,110000,2018-08-23,카드구매
9575,구매/기타,실험용 소모품 구입(유성특수가스_SEM질소),1144000,2018-08-23,카드구매
9576,구매/기타,생활원 제2기숙사 사무용품 구입,800980,2018-08-22,카드구매
9577,구매/기타,동물실험윤리교육 수료증 양식 인쇄,390000,2018-08-22,카드구매
9578,구매/기타,체육학부 재료(Double side tape 외 1건 )구입,1023000,2018-08-22,카드구매
9579,구매/기타,2018년도 인천학연구원 소모품 구입 의뢰,299940,2018-08-22,카드구매
9580,구매/기타,[공학페스티벌] 2018 INU 공학페스티벌 행사용 경품 구입,4265000,2018-08-22,주식회사 아이엔유 코퍼레이션
9581,구매/기타,학위기 케이스 구입(2018.08.10),350000,2018-08-22,카드구매
9582,구매/기타,소모품 구입(FACS_안세),979000,2018-08-22,카드구매
9583,구매/기타,스포츠센터 시설 소모품 구입 지출,72000,2018-08-21,카드구매
9584,구매/기타,(분자의생명전공)실험실습재료(Lipofectamine 외 2종)구입,948200,2018-08-21,카드구매
9585,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),66682,2018-08-21,카드구매
9586,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),101180,2018-08-21,카드구매
9587,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),214500,2018-08-21,(주)한진석영
9588,구매/기타,(분자의생명전공)실험실습재료(Cell Signaling Anti-rabbit IgG)구입,220000,2018-08-21,카드구매
9589,구매/기타,맞춤형 취업코칭제 직무그룹코칭 매뉴얼(워크북) 제작 의뢰,5920000,2018-08-21,드림오피스
9590,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),1540000,2018-08-21,카드구매
9591,구매/기타,2018년 8월말 직원 퇴임식 관련 비용 지출(행운의 열쇠),6930000,2018-08-20,주식회사 아이엔유 코퍼레이션
9592,구매/기타,2017 후기 학위수여식 현수막 제작(2018.08.16),165000,2018-08-20,카드구매
9593,구매/기타,소모품 구입비 지출,119600,2018-08-20,카드구매
9594,구매/기타,공연예술학과 재료(안전모)구입,245000,2018-08-20,카드구매
9595,구매/기타,도시과학연구원 사무용품 구입,180637,2018-08-20,카드구매
9596,구매/기타,INU어학센터 홍보물품 구매,590000,2018-08-20,프라임S&G
9597,구매/기타,(기타국비)맞춤형 취업코칭제 운영을 위한 소모품 구입비 지출,974883,2018-08-17,카드구매
9598,구매/기타,[고교교육기여대학지원사업] 2018 INU 전공 및 진로 페스티벌 버스임차,990000,2018-08-17,카드구매
9599,구매/기타,자기압력기록지 구입,33000,2018-08-17,(주)삼천리이엔지
9600,구매/기타,미래도시사업단 사무용품 구입 비용 지출,354000,2018-08-17,카드구매
9601,구매/기타,공로패 제작 구입,150000,2018-08-17,카드구매
9602,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),172000,2018-08-17,카드구매
9603,구매/기타,(안전공학과) 실험실습재료 구입(18),89789,2018-08-17,카드구매
9604,구매/기타,(디에스피)산학협동역량강화 프로그램 - ENTER 실습재료 구입비 지출(플라즈마),32900,2018-08-17,카드구매
9605,구매/기타,생활원 제1기숙사 청소용품 구매,2205000,2018-08-17,카드구매
9606,구매/기타,2019학년도 신입학 전형 운영을 위한 물품 구매,361420,2018-08-17,카드구매
9607,구매/기타,2018년 8월말 교수 정년퇴임식 기념품(행운의 열쇠) 구입,9900000,2018-08-17,흥덕사
9608,구매/기타,환경공학전공 실험실습 재료 구입,250000,2018-08-16,카드구매
9609,구매/기타,2018 하계「 제 17기 대학생 재능봉사 캠프」 결과보고회 개최에 따른 현수막 제작비 지출,45000,2018-08-16,카드구매
9610,구매/기타,2018학년도 2학기 생활원 제1기숙사 생활원생증 물품 구입,4140000,2018-08-16,주식회사 아이엔유 코퍼레이션
9611,구매/기타,도시건축학부 실험실습재료비(21),171870,2018-08-16,카드구매
9612,구매/기타,총장 부속실 소모품 구입(제트스트림4색볼펜0.7 외 5종) (부속실 수용비),176370,2018-08-16,카드구매
9613,구매/기타,학위기 구입,1200000,2018-08-16,드림오피스
9614,구매/기타,실습록 인쇄 및 제본,1000000,2018-08-16,드림오피스
9615,구매/기타,(분자의생명전공)실험실습재료(PhosSTOP 외 2종) 구입,1002100,2018-08-16,카드구매
9616,구매/기타,2018학년도 2학기 생활원 제2기숙사 생활원생증 물품 구입,2856000,2018-08-16,카드구매
9617,구매/기타,입학관리과 상담실 운영을 위한 소모품 구매,96100,2018-08-14,카드구매
9618,구매/기타,입학관리과 부서 운영을 위한 소모품 구매,42000,2018-08-14,카드구매
9619,구매/기타,(분자의생명전공)실험실습재료(Axygen 1.5ml tube)구입,41800,2018-08-14,카드구매
9620,구매/기타,(분자의생명전공)실험실습재료(에탄올 외 1종)구입,206800,2018-08-13,카드구매
9621,구매/기타,2018학년도 교과과정표 제작,1460000,2018-08-10,예일문화사
9622,구매/기타,(생명공학전공)실험실습재료(드라이아이스) 구입,423500,2018-08-10,카드구매
9623,구매/기타,대외부총장 집무실 및 접견실 HDMI케이블 구입,280000,2018-08-10,카드구매
9624,구매/기타,무역학부 실험실습비 지출,627870,2018-08-10,카드구매
9625,구매/기타,한국어학당 정규과정 운영을 위한 사무용품 구매,173000,2018-08-10,카드구매
9626,구매/기타,영선작업 소모품 구입(반코팅 장갑 외 6종),1578940,2018-08-09,주식회사 아이엔유 코퍼레이션
9627,구매/기타,2018-1학기 디자인학부 수용비(유지보수키트) 사용,285000,2018-08-09,카드구매
9628,구매/기타,프린터 토너 교체,352000,2018-08-09,카드구매
9629,구매/기타,부서운영 소모품 구입,80960,2018-08-09,카드구매
9630,구매/기타,2018-1학기 디자인학부 재료비(디자인툴킷) 사용,661200,2018-08-09,카드구매
9631,구매/기타,글로벌융합대학사업단 사무용품 구입,270000,2018-08-09,카드구매
9632,구매/기타,(분자의생명전공)실험실습재료(Recombinant human 외 1종)구입,1804000,2018-08-09,카드구매
9633,구매/기타,총장 부속실 접객용 유리잔 구입,59400,2018-08-09,카드구매
9634,구매/기타,한국어학당 강의실 소모품 구매(TV 리모컨),16000,2018-08-08,주식회사 아이엔유 코퍼레이션
9635,구매/기타,(물리학과) 공통 물리실험재료(막대진자외8종)구입,4300000,2018-08-08,삼우테크놀
9636,구매/기타,신임 원장 부임에 따른 명패 구입,158000,2018-08-08,카드구매
9637,구매/기타,화학과 실험실습 재료 구입(드라이아이스),69000,2018-08-08,카드구매
9638,구매/기타,중국 산둥알루미늄대 영접에 따른 행사 소모품 구입,199480,2018-08-08,카드구매
9639,구매/기타,도시건축학부 실험실습재료비(22),770000,2018-08-08,카드구매
9640,구매/기타,(분자의생명전공)실험실습재료(Alexa Flour 외 1종)구입,446600,2018-08-07,카드구매
9641,구매/기타,2018학년도 9월 강좌를 위한 포스터 인쇄비 지출,99000,2018-08-07,카드구매
9642,구매/기타,임베디드시스템공학과 실험실습 재료 구입(복사용지외 22종) 요청,2347970,2018-08-07,카드구매
