번호,구분,계약명,계약금액,계약일,계약상대자
17906,공사,융합과학기술원 연구실 구축 통신공사,9480000,2016-08-08,주식회사 금산
17907,용역,2016학년도 2학기 학생모집 홍보 리플렛 제작,6500000,2016-08-04,동양인쇄사
17908,자산,[국비]흄후드 구입,39289120,2016-08-04,인천지방조달청
17909,자산,전기공학과 가변저항기 외 5종 구입,28723000,2016-08-03,월드전자통신
17910,용역,2017학년도 학생부종합전형 평가시스템 운영 및 유지보수,19500000,2016-07-29,주식회사 엠엔씨에이프로
17911,공사,인천대학교 옥외 조도개선 전기공사,26192000,2016-07-29,(주)파워이엔씨
17912,공사,(자동차공학전공) 실험실습실 배기설비 개선공사,18900000,2016-07-29,(주)디아이공조
17913,공사,융합과학기술원 연구실 개보수(1단계) 전기공사,38430000,2016-07-29,주식회사대환테크
17914,공사,송도캠퍼스 대학본부 등 3개소 카펫 청소,3390000,2016-07-29,(주)에코라이프
17915,자산,"2016 조형예술학부 교육용기자재(전기가마,토련기,전기물레) 구입",16700000,2016-07-29,(주)대원도재
17916,자산,임베디드시스템공학과 2016년도 행정비품(조달) 구입,1287060,2016-07-29,인천지방조달청
17917,공사,조형예술학부 갤러리설치 추가공사,4000000,2016-07-29,(주)들마건설
17918,자산,송도캠퍼스 전기 소모자재 구입,8750000,2016-07-29,(주)동광전기
17919,자산,[국비]실험실용 배기기(암후드) 구입,46129430,2016-07-28,인천지방조달청
17920,자산,[국비]밀폐형 배기식 안전시약장 구입,38264590,2016-07-28,인천지방조달청
17921,자산,[국비]냉장시약장 구입,77220750,2016-07-28,인천지방조달청
17922,공사,27호관 지하104호 강의실 칸막이 조정공사,3200000,2016-07-28,(주)들마건설
17923,공사,대학본부 4층 단열커텐 설치공사,7620000,2016-07-28,(주)인솔텍
17924,공사,인천대학교 변전실 및 보안등 제어장치 보수 전기공사,5650000,2016-07-28,(주)동광전기
17925,공사,제물포캠퍼스 성리관내 AV시스템 철거 및 운반 공사,800000,2016-07-27,(주)시트론정보통신
17926,자산,[국고(성과관리사업)]전자공학과 교육용기자재(화학기상증착시스템) 구입,17820000,2016-07-27,(주)싸이엔텍
17927,공사,인천대학교 AV시스템 후랙시블 재설치 공사,49247320,2016-07-26,(주)대영미디어기술
17928,공사,종합정밀점검에 따른 소방시설 보수공사,26294100,2016-07-26,송언이엔지주식회사
17929,자산,[국고(성과관리사업)]전자공학과 교육용기자재(터보펌프시스템)구입,10000000,2016-07-26,티유(TU)
17930,자산,연구실 안전용품 구입,18550000,2016-07-25,연우테크
17931,공사,인천대학교 미래관 수도 감압변설치공사,2680000,2016-07-25,덕창설비
17932,공사,터보냉동기 냉매누설 보수 및 흡수식냉동기 냉수밸브 교체 공사,5650000,2016-07-22,가온ENG
17933,자산,정보통신공학과 2016년 교육용기자재 및 소프트웨어(무선통신실습키트 외 1종) 구입,11504460,2016-07-22,(주)펜타로직
17934,공사,인천대학교 동북아 E-Biz센터 CCTV 보수공사,3793000,2016-07-22,대신네트웍스(주)
17935,자산,국립대학법인 인천대학교 초대총장 재임록 제작,10494000,2016-07-21,동양인쇄사
17936,자산,자료정리용품 구입 (바코드라벨 외) 의뢰,9435000,2016-07-21,경일시스템
17937,자산,전자책(E-Book)자료 구입(1차),17034000,2016-07-21,(주)교보문고
17938,용역,(중국학술원) 한중청소년 웹툰만화캠프 프로그램 개발 및 디자인 개발 대행용역,15520000,2016-07-21,(주)씨에이치플랜
17939,자산,생활원 게스트하우스 매트리스 구입,3278730,2016-07-21,인천지방조달청
17940,자산,(중국학술원) 디지털 아카이브 구축을 위한 전자DB 구입,76022400,2016-07-20,신호재
17941,자산,인천학 디지털콘텐츠 구축 사업 관련 재료 구입,15500000,2016-07-20,(주)에스제이테크
17942,자산,정보통신공학과 2016년 교육용기자재 및 소프트웨어(IWMWO-106-MLW-2 1종) 구입,16400000,2016-07-20,주식회사 인피니티웍스
17943,자산,인천대학교 송도캠퍼스 MDF실 에어컨 점검 수리,4620000,2016-07-18,고려설비(주)
17944,자산,전기공학과 교육용실험실습기자재(오실로스코프 외 6종) 구입,15330000,2016-07-18,(주)트윈텍아이엔씨
17945,자산,2016년 화장실 점보롤화장지 구입,60900000,2016-07-18,인천장애인생산품판매시설
17946,자산,[국고(성과관리사업)]에너지화학공학과 교육용기자재(회전교반식 수열합성 오븐 Type A 외 2종) 구입,15930000,2016-07-18,주식회사 케이엔에스컴퍼니
17947,자산,컴퓨터공학부 교육용기자재(컴퓨터) 구입,90982660,2016-07-18,인천지방조달청
17948,자산,IPP사업단 사무공간 이동에 따른 파티션 구입,975980,2016-07-15,인천지방조달청
17949,자산,2016학년도 일어일문학과 교육용 기자재(조달) 구입,3154140,2016-07-15,인천지방조달청
17950,자산,2016학년도 영어영문학과 교육용 기자재(조달) 구입,4443450,2016-07-15,인천지방조달청
17951,자산,전기공학과 교육용소프트웨어(PSIM S/W 2종) 구입,10385000,2016-07-14,한국파워심(주)
17952,자산,전기공학과 교육용실험실습기자재(네트워크어낼라이저) 구입,13900000,2016-07-13,안리쓰코퍼레이션(주)
17953,공사,인천대학교 AV시스템용 전동스크린 교체공사,24571750,2016-07-13,주식회사 오성전기
17954,자산,비도서 자료 구입,8120000,2016-07-12,우전미디어
17955,용역,게스트하우스 유휴 지열에너지 기숙사 공급사업 설계용역,15750000,2016-07-11,세움엠엔씨기술사사무소
17956,공사,14호관 휴게공간 조성공사,19330000,2016-07-11,디자인가든
17957,자산,융합과학기술원 비품구입,928980,2016-07-08,인천지방조달청
17958,자산,임베디드시스템공학과 2016년 교육용 비품 구입,2559850,2016-07-07,인천지방조달청
17959,공사,27호관~29호관 지하주차장 외 1개소 교통개선공사,20500000,2016-07-07,승탑건설 주식회사
17960,공사,29호관 휴게시설물 설치공사,17900000,2016-07-07,엘림1270
17961,자산,(도시과학대학)환경공학전공 2016년도 교육용 비품 구입,24730980,2016-07-05,인천지방조달청
17962,공사,샤워실 설치공사,6400000,2016-07-01,(주)들마건설
17963,자산,인천학연구원 디지털콘텐츠 구축 사업 관련 재료 구입,14780000,2016-06-30,(주)루텍에스
17964,자산,송도캠퍼스 공기조화설비 여과필터 제작 구입,10240000,2016-06-29,(주)다잡아이엔지
17965,자산,국비(성과관리사업) 기초교육팀 2016년도 교육용 기자재 구입,5548310,2016-06-29,인천지방조달청
17966,자산,인천학 디지털콘텐츠 구축 사업 관련 재료 구입,14400000,2016-06-29,주식회사 에이치코드
17967,용역,중국학특성화사업 신규항로개설 및 물동량 창출 포트마케팅 수의계약,30000000,2016-06-28,인천항만공사
17968,자산,2016 베트남 해외봉사활동 봉사단 항공권 구입,23251800,2016-06-28,(주)너른고을여행사
17969,용역,2016년 인천대학교 연구실 정기점검 용역,19800000,2016-06-22,안전환경원주식회사
17970,공사,인문대학 등 소방시설 보수공사,1210000,2016-06-20,(주)한국소방엔지니어링
17971,공사,제물포캠퍼스 성지관 가로등 보수 전기공사,4400000,2016-06-16,예안전력
17972,용역,외국인유학생 단체보험 가입,8902960,2016-06-15,중앙인스코리아(주)
17973,용역,평생교육원 글로벌서비스 설치(인테리어)공사 설계용역,10200000,2016-06-13,(주)성학건축사사무소
17974,공사,생명공학전공 교수연구실(29-506호) 세면기 설치공사,1800000,2016-06-09,신화기공
17975,자산,물리학과 실험실 상시배기 및 402호 싱크대 수전 설치 공사,1170000,2016-06-09,삼우기공
17976,공사,육각정자 이동설치공사,3100000,2016-06-09,세민조경
17977,공사,스포츠센터 시설운영팀 시로코팬 및 배기덕트 설치 공사,2400000,2016-06-08,(주)디아이공조
17978,용역,공학교육인증지원시스템 리뉴얼 구축,92000000,2016-06-08,(주)아이디노
17979,자산,환경미화용 소모품 구입(고무장갑 외 19종),8067500,2016-06-08,지현종합상사
17980,자산,사범대학 국어교육과 교육용 기자재 (HD Endoscope System)구입,9900000,2016-06-08,(주)싸이텍코리아
17981,자산,기초교육팀 행정 비품 구입,767910,2016-06-07,인천지방조달청
17982,자산,안전공학과 교육용기자재(Contact Voltmeter) 구입,6688000,2016-06-07,(주)다인씨앤티
17983,자산,(물리학과) 2016년도 교육용비품(정밀작업대) 구입,13365000,2016-06-07,(주)대일시스템
17984,공사,인천대학교 미래관 405호 칸막이 설치공사,1380000,2016-06-03,중앙건업(폐업)
17985,공사,스포츠센터 지역 냉.난방 조절밸브 고체 공사,4700000,2016-06-01,더썬엔지니어링
17986,자산,전자공학과 교육용소프트웨어(CST STUDIO SUITE) 구입,28000000,2016-06-01,(주)씨에스티오브코리아
17987,공사,어린이집(해동실) 지열히트펌프 화학세관 및 정비공사,5920000,2016-06-01,(주)경진티알엠
17988,자산,환경공학전공 교육용실험실습기자재 구입(가압부상실험장치),9880000,2016-06-01,(주)한경글로벌
17989,자산,체육학부 교육용기자재(다용도근운동기록기세트) 구입,98700000,2016-06-01,(주)싸이텍코리아
17990,자산,사범대학 일어교육과 교육용 기자재 구입,221120,2016-06-01,인천지방조달청
17991,공사,인천대학교 동북아E-Biz센터 냉동기 냉각탑 충진재 교체 공사,8136700,2016-06-01,오텍캐리어(주)
17992,공사,인문대 학생휴게공간 조성공사,18500000,2016-06-01,동진에이앤티
17993,자산,도시공학과 교육용실험실습기자재 구입,14410000,2016-06-01,보민이엔씨
17994,공사,야외벤치 보수공사,19900000,2016-06-01,데오스웍스
17995,자산,도시공학과 교육용실험실습기자재 구입,14000000,2016-05-31,(주)제이엔디
17996,자산,문화자치위원회 물품구입,1451030,2016-05-31,인천지방조달청
17997,용역,스포츠센터 셔틀버스 운행계약(2016년 2/4분기),10890000,2016-05-31,(주)우주투어
17998,자산,자료정리용품 구입 (RFID Tag),11560000,2016-05-31,하누리정보기술(주)
17999,자산,(수학과) 교육용 실험실습기자재(액정모니터 외1종) 구입,5111080,2016-05-31,인천지방조달청
18000,자산,기계공학과 기자재(스트레인게이지실험장치)구입,18000000,2016-05-30,씨앤디테크
18001,자산,기계공학과 기자재(고속화상시스템) 구입,29700000,2016-05-30,(주)씽크론
18002,자산,무역학부 2016년 교육용기자재(노트북) 구입,1608200,2016-05-30,인천지방조달청
18003,자산,국어국문학과 2016년도 교육용 기자재(조달) 구입,1305060,2016-05-30,인천지방조달청
18004,자산,2016년 백신 S/W 연간 임대,20801000,2016-05-30,(주)비츠코리아
18005,자산,도시건축학부 도시설계전공 교육용실험실습기자재 구입의뢰(프린터외),9170000,2016-05-30,(주)세진씨엔씨
18006,자산,2017학년도 수시모집요강 제작,18000000,2016-05-30,예일문화사
18007,자산,2016학년도 독어독문학과 교육용 기자재(조달) 구입,3568200,2016-05-30,인천지방조달청
18008,용역,2016년 소방시설 종합정밀점검용역,33268000,2016-05-30,(주)현대방재이엔지
18009,자산,"경제학과 2016년도 교육용 소프트웨어(Eviews, DimDep) 구입",8001400,2016-05-26,(주)코리안소프트플라자
18010,공사,인천대학교 AV시스템 철거 및 재설치 공사,14400000,2016-05-26,(주)유리네트웍스
18011,자산,(생명공학전공)2016년도 교육용비품 구입,4761170,2016-05-26,인천지방조달청
18012,자산,불어불문학과 2016년도 교육용 기자재(조달) 구입,12048430,2016-05-26,인천지방조달청
18013,자산,도시건축학부 건축학전공 교육용실험실습기자재 구입(카메라외),10850000,2016-05-26,(주)세진씨엔씨
18014,자산,송도캠퍼스 전기 소모자재 구입,6402000,2016-05-25,(주)동광전기
18015,공사,공과대 바닥 에폭시 보수 및 기타 시설보수 공사,2940000,2016-05-25,라온건업
18016,자산,2016학년도 일어일문학과 교육용 기자재(조달) 구입,3868140,2016-05-25,인천지방조달청
18017,자산,(생명과학부)2016년도 교육용 비품 구입,3989010,2016-05-24,인천지방조달청
18018,자산,산업경영공학과 교육용기자재(Engineering Data Collection System 외 1종) 계약 의뢰,18430000,2016-05-24,(주)필컴엠알오
18019,자산,2016년도 디자인학부 교육용비품(책장) 구입,5931530,2016-05-24,인천지방조달청
18020,자산,(물리학과) 2016년도 교육용비품(작업용의자 외3종) 구입,15921820,2016-05-24,인천지방조달청
18021,공사,28호관 휴게시설물 설치공사,14500000,2016-05-23,주식회사 자인
18022,자산,정보통신공학과 2016년 교육용기자재(MobileWearable실습Kit 외 4종) 구입,12600000,2016-05-23,(주)세진씨엔씨
18023,공사,강당공연장 감속기 교체 및 무대안전장치 보수 공사,7800000,2016-05-20,(주)하온아텍
18024,공사,제물포캠퍼스 성지관 흡수식냉온수기 세관 및 정비,5054000,2016-05-19,가온ENG
18025,공사,인천대학교 미래관 건물 UI 및 인포메이션 등 로고 교체 공사,4200000,2016-05-18,선우기획
18026,자산,(물리학과) 교육용실험실습기자재(High power diode laser module) 구입,14000000,2016-05-18,(주)케이오에스
18027,자산,[중국학특성화사업] 해외연구기관 DB구입 의뢰,7400000,2016-05-18,(주)제이브라이튼 인터내셔널
